imageFileCaseLeft,imageFileCaseRight,correctAns,soundQuestions,soundAnswers,block,scaffoldLevel,construction,stimuliCode,nameCode,set,stemCode,group,itemType,distractorItem,objCase,relativeClause,subjSingPlur,objSingPlur,englishPhrase,turkishPhrase,englishNoun,turkishNom,turkishNounCase,grammar,gloss,verb,caseRelative,imageFiles,imageNom,B1preCOMP.thisRepN,B1preCOMP.thisTrialN,B1preCOMP.thisN,B1preCOMP.thisIndex,B2LR1.thisRepN,B2LR1.thisTrialN,B2LR1.thisN,B2LR1.thisIndex,B2CT1.thisRepN,B2CT1.thisTrialN,B2CT1.thisN,B2CT1.thisIndex,B3PT1.thisRepN,B3PT1.thisTrialN,B3PT1.thisN,B3PT1.thisIndex,B3CT2.thisRepN,B3CT2.thisTrialN,B3CT2.thisN,B3CT2.thisIndex,B3LR2.thisRepN,B3LR2.thisTrialN,B3LR2.thisN,B3LR2.thisIndex,B4PT2.thisRepN,B4PT2.thisTrialN,B4PT2.thisN,B4PT2.thisIndex,B4CT3.thisRepN,B4CT3.thisTrialN,B4CT3.thisN,B4CT3.thisIndex,B4LR3.thisRepN,B4LR3.thisTrialN,B4LR3.thisN,B4LR3.thisIndex,B5postCOMP.thisRepN,B5postCOMP.thisTrialN,B5postCOMP.thisN,B5postCOMP.thisIndex,B6vocab.thisRepN,B6vocab.thisTrialN,B6vocab.thisN,B6vocab.thisIndex,compInstr_text.started,compInstr_text.stopped,compInstr_mouse.x,compInstr_mouse.y,compInstr_mouse.leftButton,compInstr_mouse.midButton,compInstr_mouse.rightButton,compInstr_mouse.started,compInstr_mouse.stopped,compDialogue_key.keys,compDialogue_key.corr,compDialogue_key.rt,compDialogue_key.started,compDialogue_key.stopped,compQuestion_sound.started,compQuestion_sound.stopped,compAnswer_sound.started,compAnswer_sound.stopped,compLeft_image.started,compLeft_image.stopped,compRight_image.started,compRight_image.stopped,comp_Left_text.started,comp_Left_text.stopped,comp_Right_text.started,comp_Right_text.stopped,ISI1.started,ISI1.stopped,compFeedback_text.started,compFeedback_text.stopped,compFeedback_leftPolygon.started,compFeedback_leftPolygon.stopped,compFeedback_rightPolygon.started,compFeedback_rightPolygon.stopped,compFeedback_leftImage.started,compFeedback_leftImage.stopped,compFeedback_rightImage.started,compFeedback_rightImage.stopped,compFeedback_sound.started,compFeedback_sound.stopped,ISI3.started,ISI3.stopped,firstInstrB1_text.started,firstInstrB1_text.stopped,firstInstrB1_mouse.x,firstInstrB1_mouse.y,firstInstrB1_mouse.leftButton,firstInstrB1_mouse.midButton,firstInstrB1_mouse.rightButton,firstInstrB1_mouse.started,firstInstrB1_mouse.stopped,DialogueLRq_sound.started,DialogueLRq_sound.stopped,DialogueLR_image.started,DialogueLR_image.stopped,DialogueLRa_sound.started,DialogueLRa_sound.stopped,DialogueLR_mouse.x,DialogueLR_mouse.y,DialogueLR_mouse.leftButton,DialogueLR_mouse.midButton,DialogueLR_mouse.rightButton,DialogueLR_mouse.started,DialogueLR_mouse.stopped,ISI_LR.started,ISI_LR.stopped,firstVoiceRespLR_key.keys,firstVoiceRespLR_key.rt,firstVoiceRespLR_key.started,firstVoiceRespLR_key.stopped,firstVoiceRespLR_mic.filename,firstVoiceRespLR_mic.started,firstVoiceRespLR_mic.stopped,firstVoiceRespLR_text.started,firstVoiceRespLR_text.stopped,firstVoiceRespLR_image.started,firstVoiceRespLR_image.stopped,firstVoiceRespLR_mouse.x,firstVoiceRespLR_mouse.y,firstVoiceRespLR_mouse.leftButton,firstVoiceRespLR_mouse.midButton,firstVoiceRespLR_mouse.rightButton,firstVoiceRespLR_mouse.started,firstVoiceRespLR_mouse.stopped,answerLR_sound.started,answerLR_sound.stopped,answerLR_image.started,answerLR_image.stopped,answerLR_mouse.x,answerLR_mouse.y,answerLR_mouse.leftButton,answerLR_mouse.midButton,answerLR_mouse.rightButton,answerLR_mouse.started,answerLR_mouse.stopped,secondVoiceRespLR_key.keys,secondVoiceRespLR_key.rt,secondVoiceRespLR_key.started,secondVoiceRespLR_key.stopped,secondVoiceRespLR_mic.filename,secondVoiceRespLR_mic.started,secondVoiceRespLR_mic.stopped,secondVoiceRespLR_text.started,secondVoiceRespLR_text.stopped,secondVoiceRespLR_image.started,secondVoiceRespLR_image.stopped,secondVoiceRespLR_mouse.x,secondVoiceRespLR_mouse.y,secondVoiceRespLR_mouse.leftButton,secondVoiceRespLR_mouse.midButton,secondVoiceRespLR_mouse.rightButton,secondVoiceRespLR_mouse.started,secondVoiceRespLR_mouse.stopped,firstInstrB1_text_2.started,firstInstrB1_text_2.stopped,firstInstrB1_mouse_2.x,firstInstrB1_mouse_2.y,firstInstrB1_mouse_2.leftButton,firstInstrB1_mouse_2.midButton,firstInstrB1_mouse_2.rightButton,firstInstrB1_mouse_2.started,firstInstrB1_mouse_2.stopped,firstInstrB1_text_3.started,firstInstrB1_text_3.stopped,firstInstrB1_mouse_3.x,firstInstrB1_mouse_3.y,firstInstrB1_mouse_3.leftButton,firstInstrB1_mouse_3.midButton,firstInstrB1_mouse_3.rightButton,firstInstrB1_mouse_3.started,firstInstrB1_mouse_3.stopped,vocabInstr_text.started,vocabInstr_text.stopped,vocabInstr_mouse.x,vocabInstr_mouse.y,vocabInstr_mouse.leftButton,vocabInstr_mouse.midButton,vocabInstr_mouse.rightButton,vocabInstr_mouse.started,vocabInstr_mouse.stopped,vocabAnswer_key.keys,vocabAnswer_key.started,vocabAnswer_key.stopped,vocabAnswer_mic.filename,vocabAnswer_mic.started,vocabAnswer_mic.stopped,vocabAnswer_text.started,vocabAnswer_text.stopped,vocabAnswer_image.started,vocabAnswer_image.stopped,vocabAnswer_mouse.x,vocabAnswer_mouse.y,vocabAnswer_mouse.leftButton,vocabAnswer_mouse.midButton,vocabAnswer_mouse.rightButton,vocabAnswer_mouse.started,vocabAnswer_mouse.stopped,ISI_vocab.started,ISI_vocab.stopped,endThanks_text.started,endThanks_text.stopped,endThanks_key.keys,endThanks_key.rt,endThanks_key.started,endThanks_key.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E22,2,2,E,E22,E22gömlekShirt,k,9,LR1,,,ABL,NONE,SING,PLUR,the goat is coming from the shirts,keçi gömlek-ler-den geliyor,shirts,gömlek,gömleklerden,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,,ImageFiles/EAblNoneSingPlur/E22gömlekShirt.png,,,,,,0,6,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.405597799996,None,1210.405597799996,None,1215.4037676000007,None,0.4359375,-0.384765625,1,0,0,7.508551899998565,None,0.007676100009121001,None,q,7.320683199999621,1220.485287100004,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376675.471.wav,0.5134759000065969,None,1220.485287100004,None,1220.485287100004,None,0.4359375,-0.384765625,1,0,0,7.510969200011459,None,1231.364707700006,None,1231.364707700006,None,0.4359375,-0.384765625,1,0,0,2.0110994999995455,None,q,6.5196605999954045,1236.4462045999971,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376691.432.wav,0.5137403999979142,None,1236.4462045999971,None,1236.4462045999971,None,0.4359375,-0.384765625,1,0,0,7.511202499998035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F08,2,3,F,F08,F08kasaSafe,a,2,LR1,,,DAT,NONE,PLUR,SING,the goats are going to the Safe,keçi-ler kasa-ya gidiyor,Safe,kasa,kasaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,,ImageFiles/FDatNonePlurSing/F08kasaSafe.png,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.4592344999983,None,1246.4592344999983,None,1251.4574204999954,None,0.4359375,-0.384765625,1,0,0,7.507770999989589,None,0.007056999995256774,None,q,10.838920700000017,1256.8388109999942,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376711.824.wav,0.5138144999946235,None,1256.8388109999942,None,1256.8388109999942,None,0.4359375,-0.384765625,1,0,0,7.511292299997876,None,1270.6671347999945,None,1270.6671347999945,None,0.4359375,-0.384765625,1,0,0,2.010597200001939,None,q,7.3388188000099035,1275.098841900006,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376729.084.wav,0.5134148999932222,None,1275.098841900006,None,1275.098841900006,None,0.38125,-0.35546875,1,0,0,7.510876999993343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D06,2,2,D,D06,D06havzaBasin,a,2,LR1,,,DAT,NONE,SING,PLUR,the goat is going to the basins,keçi havza-lar-a gidiyor,basins,havza,havzalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,,ImageFiles/DDatNoneSingPlur/D06havzaBasin.png,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.511834399993,None,1285.511834399993,None,1290.5099652000063,None,0.38125,-0.35546875,1,0,0,7.508002100003068,None,0.006588300006114878,None,q,5.426067899999907,1295.6914827,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376750.677.wav,0.5139441000064835,None,1295.6914827,None,1295.6914827,None,0.38125,-0.35546875,1,0,0,7.511437499997555,None,1304.288317300001,None,1304.288317300001,None,0.38125,-0.35546875,1,0,0,2.011507800008985,None,q,6.808214700009557,1309.0532568000053,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376763.039.wav,0.513927899999544,None,1309.0532568000053,None,1309.0532568000053,None,0.38125,-0.35546875,1,0,0,7.51143330000923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G18,2,3,G,G18,G18yatakBed,k,1,LR1,,,ABL,NONE,PLUR,SING,the goats are coming from the bed,keçi-ler yatak-tan geliyor,bed,yatak,yataktan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,,ImageFiles/GAblNonePlurSing/G18yatakBed.png,,,,,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.1829571999988,None,1319.1829571999988,None,1324.1811372999946,None,0.38125,-0.35546875,1,0,0,7.5084171000053175,None,0.007113800005754456,None,q,5.5119703999953344,1329.0293902999983,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376783.015.wav,0.5137848000013037,None,1329.0293902999983,None,1329.0293902999983,None,0.38125,-0.35546875,1,0,0,7.511270600007265,None,1338.2093874999991,None,1338.2093874999991,None,0.38125,-0.35546875,1,0,0,2.0113596999872243,None,q,4.925029599995469,1343.2242472999933,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376797.210.wav,0.513518199993996,None,1343.2242472999933,None,1343.2242472999933,None,0.38125,-0.35546875,1,0,0,7.51099389999581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D32,2,2,D,D32,D32ekmekBread,k,9,LR1,,,DAT,NONE,SING,PLUR,the goat is going to the breads,keçi ekmek-ler-e gidiyor,breads,ekmek,ekmeklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,,ImageFiles/DDatNoneSingPlur/D32ekmekBread.png,,,,,,0,10,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.0713936999964,None,1351.0713936999964,None,1356.0695791000035,None,0.38125,-0.35546875,1,0,0,7.508332500001416,None,0.006898599996929988,None,q,4.0079423999995925,1360.7012734000018,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376815.687.wav,0.5130693999963114,None,1360.7012734000018,None,1360.7012734000018,None,0.3671875,-0.35546875,1,0,0,7.5105414999998175,None,1370.714272199999,None,1370.714272199999,None,0.3765625,-0.380859375,1,0,0,2.0114803000033135,None,q,7.432087300010608,1375.8290899999993,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376830.815.wav,0.5141256000060821,None,1375.8290899999993,None,1375.8290899999993,None,0.3765625,-0.373046875,1,0,0,7.511573600000702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G11,2,3,G,G11,G11pusulaCompass,a,2,Res2,,,ABL,NONE,PLUR,SING,the goats are coming from the compass,keçi-ler pusula-dan geliyor,compass,pusula,pusuladan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,,ImageFiles/GAblNonePlurSing/G11pusulaCompass.png,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.575233800002,None,1386.575233800002,None,1391.5734239000012,None,0.521875,-0.28515625,1,0,0,7.508306999996421,None,0.006993599992711097,None,q,7.9278973000036785,1396.2050905999931,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376850.191.wav,0.5129509000107646,None,1396.2050905999931,None,1396.2050905999931,None,0.3765625,-0.32421875,1,0,0,7.510444800005644,None,1407.2177655999985,None,1407.2177655999985,None,0.3765625,-0.32421875,1,0,0,2.0111044999939622,None,q,6.269083199993474,1412.6158398999978,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376867.602.wav,0.514025100012077,None,1412.6158398999978,None,1412.6158398999978,None,0.3765625,-0.32421875,1,0,0,7.511514500001795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F21,2,3,F,F21,F21çiçekFlower,k,9,Res2,,,DAT,NONE,PLUR,SING,the goats are going to the flower,keçi-ler çiçeğ-e gidiyor,flower,çiçek,çiçeğe,"pl subj, sing obj",goat-PL obj-DAT is.going,go,,ImageFiles/FDatNonePlurSing/F21çiçekFlower.png,,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.1790270000056,None,1422.1790270000056,None,1427.177244599996,None,0.3765625,-0.32421875,1,0,0,7.5087469999998575,None,0.006948299997020513,None,q,6.467246000000159,1431.625611399999,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376886.612.wav,0.5129818000132218,None,1431.625611399999,None,1431.625611399999,None,0.2859375,-0.322265625,1,0,0,7.510475600007339,None,1441.9885370999982,None,1441.9885370999982,None,0.2859375,-0.322265625,1,0,0,2.0114761000004364,None,q,8.890048600005684,1447.1866582999937,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376901.172.wav,0.5141003000026103,None,1447.1866582999937,None,1447.1866582999937,None,0.2859375,-0.322265625,1,0,0,7.511568799993256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G12,2,3,G,G12,G12sobaStove,a,2,LR1,,,ABL,NONE,PLUR,SING,the goats are coming from the stove,keçi-ler soba-dan geliyor,stove,soba,sobadan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,,ImageFiles/GAblNonePlurSing/G12sobaStove.png,,,,,,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.7658096999949,None,1458.7658096999949,None,1463.7640129000065,None,0.3578125,-0.6484375,1,0,0,7.5089838999992935,None,0.007128999990527518,None,q,6.930403000005754,1468.7621906999993,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376923.747.wav,0.5136920999939321,None,1468.7621906999993,None,1468.7621906999993,None,0.3390625,-0.431640625,1,0,0,7.511179799999809,None,1478.8751908999984,None,1478.8751908999984,None,0.3390625,-0.431640625,1,0,0,2.0110780999966664,None,q,6.367457500004093,1484.9730890000064,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376939.959.wav,0.5138996999885421,None,1484.9730890000064,None,1484.9730890000064,None,0.3390625,-0.431640625,1,0,0,7.511397999987821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E28,2,2,E,E28,E28vidaScrew,a,2,Res2,,,ABL,NONE,SING,PLUR,the goat is coming from the screws,keçi vida-lar-dan geliyor,screws,vida,vidalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,,ImageFiles/EAblNoneSingPlur/E28vidaScrew.png,,,,,,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.2029970000003,None,1494.2029970000003,None,1499.2011939999938,None,0.3390625,-0.431640625,1,0,0,7.50859899999341,None,0.006743100006133318,None,q,7.248576700003468,1504.715862500001,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376959.701.wav,0.5131672999996226,None,1504.715862500001,None,1504.715862500001,None,0.3390625,-0.431640625,1,0,0,7.510699399994337,None,1515.1121136000002,None,1515.1121136000002,None,0.25,-0.205078125,1,0,0,2.011187800002517,None,q,7.123132599997916,1519.5771582000016,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376974.562.wav,0.5142416000016965,None,1519.5771582000016,None,1519.5771582000016,None,0.2515625,-0.205078125,1,0,0,7.511738299988792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E03,2,2,E,E03,E03arabaCar,a,2,LR1,,,ABL,NONE,SING,PLUR,the goat is coming from the cars,keçi araba-lar-dan geliyor,cars,araba,arabalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,,ImageFiles/EAblNoneSingPlur/E03arabaCar.png,,,,,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.6568498999986,None,1529.6568498999986,None,1534.655045899999,None,0.3859375,-0.181640625,1,0,0,7.508418299999903,None,0.007254199997987598,None,q,8.476955999998609,1539.7032168000005,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376994.689.wav,0.5134454000071855,None,1539.7032168000005,None,1539.7032168000005,None,0.3859375,-0.181640625,1,0,0,7.5109081999980845,None,1550.8325433999998,None,1550.8325433999998,None,0.3859375,-0.181640625,1,0,0,2.0108879000035813,None,q,7.524810599992634,1556.0473012000002,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572377010.033.wav,0.5134548000060022,None,1556.0473012000002,None,1556.0473012000002,None,0.3859375,-0.181640625,1,0,0,7.510952800002997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.843768199993,None,0.484375,-0.3203125,1,0,0,1.3700002455152571e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E11,3,2,E,E11,E11pusulaCompass,a,2,LR2,,,ABL,NONE,SING,PLUR,the goat is coming from the compasses,keçi pusula-lar-dan geliyor,compasses,pusula,pusulalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,ImageFiles/EAblNoneSingPlur/E11pusulaCompass.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.641044300006,None,1619.641044300006,None,1624.6391943000053,None,0.484375,-0.3203125,1,0,0,7.511958799994318,None,0.0074764000019058585,None,q,7.201313600002322,1630.3704717999935,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572377084.356.wav,0.5130612000066321,None,1630.3704717999935,None,1630.3704717999935,None,0.484375,-0.3203125,1,0,0,7.510545900004217,None,1639.8003862000041,None,1639.8003862000041,None,0.484375,-0.3203125,1,0,0,2.01027189999877,None,q,7.017922099999851,1645.2817317000008,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572377099.268.wav,0.5129457000002731,None,1645.2817317000008,None,1645.2817317000008,None,0.484375,-0.3203125,1,0,0,7.5104072999965865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
