imageFileCaseLeft,imageFileCaseRight,correctAns,soundQuestions,soundAnswers,block,scaffoldLevel,construction,stimuliCode,nameCode,set,stemCode,group,itemType,distractorItem,objCase,relativeClause,subjSingPlur,objSingPlur,englishPhrase,turkishPhrase,englishNoun,turkishNom,turkishNounCase,grammar,gloss,verb,caseRelative,imageFiles,soundNom,imageNom,imageAnswer,B1preCOMP.thisRepN,B1preCOMP.thisTrialN,B1preCOMP.thisN,B1preCOMP.thisIndex,B2LR1.thisRepN,B2LR1.thisTrialN,B2LR1.thisN,B2LR1.thisIndex,B2CT1.thisRepN,B2CT1.thisTrialN,B2CT1.thisN,B2CT1.thisIndex,B3PT1.thisRepN,B3PT1.thisTrialN,B3PT1.thisN,B3PT1.thisIndex,B3CT2.thisRepN,B3CT2.thisTrialN,B3CT2.thisN,B3CT2.thisIndex,B3LR2.thisRepN,B3LR2.thisTrialN,B3LR2.thisN,B3LR2.thisIndex,B4PT2.thisRepN,B4PT2.thisTrialN,B4PT2.thisN,B4PT2.thisIndex,B4CT3.thisRepN,B4CT3.thisTrialN,B4CT3.thisN,B4CT3.thisIndex,B4LR3.thisRepN,B4LR3.thisTrialN,B4LR3.thisN,B4LR3.thisIndex,B5postCOMP.thisRepN,B5postCOMP.thisTrialN,B5postCOMP.thisN,B5postCOMP.thisIndex,B6vocab.thisRepN,B6vocab.thisTrialN,B6vocab.thisN,B6vocab.thisIndex,compInstr_text.started,compInstr_text.stopped,compInstr_mouse.x,compInstr_mouse.y,compInstr_mouse.leftButton,compInstr_mouse.midButton,compInstr_mouse.rightButton,compInstr_mouse.started,compInstr_mouse.stopped,compDialogue_key.keys,compDialogue_key.corr,compDialogue_key.rt,compDialogue_key.started,compDialogue_key.stopped,compQuestion_sound.started,compQuestion_sound.stopped,compAnswer_sound.started,compAnswer_sound.stopped,compLeft_image.started,compLeft_image.stopped,compRight_image.started,compRight_image.stopped,comp_Left_text.started,comp_Left_text.stopped,comp_Right_text.started,comp_Right_text.stopped,ISI1.started,ISI1.stopped,compFeedback_text.started,compFeedback_text.stopped,compFeedback_leftPolygon.started,compFeedback_leftPolygon.stopped,compFeedback_rightPolygon.started,compFeedback_rightPolygon.stopped,compFeedback_leftImage.started,compFeedback_leftImage.stopped,compFeedback_rightImage.started,compFeedback_rightImage.stopped,compFeedback_sound.started,compFeedback_sound.stopped,ISI3.started,ISI3.stopped,firstInstrB1_text.started,firstInstrB1_text.stopped,firstInstrB1_mouse.x,firstInstrB1_mouse.y,firstInstrB1_mouse.leftButton,firstInstrB1_mouse.midButton,firstInstrB1_mouse.rightButton,firstInstrB1_mouse.started,firstInstrB1_mouse.stopped,DialogueLRq_sound.started,DialogueLRq_sound.stopped,DialogueLR_image.started,DialogueLR_image.stopped,DialogueLRa_sound.started,DialogueLRa_sound.stopped,DialogueLR_mouse.x,DialogueLR_mouse.y,DialogueLR_mouse.leftButton,DialogueLR_mouse.midButton,DialogueLR_mouse.rightButton,DialogueLR_mouse.started,DialogueLR_mouse.stopped,ISI_LR.started,ISI_LR.stopped,firstVoiceRespLR_key.keys,firstVoiceRespLR_key.rt,firstVoiceRespLR_key.started,firstVoiceRespLR_key.stopped,firstVoiceRespLR_mic.filename,firstVoiceRespLR_mic.started,firstVoiceRespLR_mic.stopped,firstVoiceRespLR_text.started,firstVoiceRespLR_text.stopped,firstVoiceRespLR_image.started,firstVoiceRespLR_image.stopped,firstVoiceRespLR_mouse.x,firstVoiceRespLR_mouse.y,firstVoiceRespLR_mouse.leftButton,firstVoiceRespLR_mouse.midButton,firstVoiceRespLR_mouse.rightButton,firstVoiceRespLR_mouse.started,firstVoiceRespLR_mouse.stopped,answerLR_sound.started,answerLR_sound.stopped,answerLR_image.started,answerLR_image.stopped,answerLR_mouse.x,answerLR_mouse.y,answerLR_mouse.leftButton,answerLR_mouse.midButton,answerLR_mouse.rightButton,answerLR_mouse.started,answerLR_mouse.stopped,secondVoiceRespLR_key.keys,secondVoiceRespLR_key.rt,secondVoiceRespLR_key.started,secondVoiceRespLR_key.stopped,secondVoiceRespLR_mic.filename,secondVoiceRespLR_mic.started,secondVoiceRespLR_mic.stopped,secondVoiceRespLR_text.started,secondVoiceRespLR_text.stopped,secondVoiceRespLR_image.started,secondVoiceRespLR_image.stopped,secondVoiceRespLR_mouse.x,secondVoiceRespLR_mouse.y,secondVoiceRespLR_mouse.leftButton,secondVoiceRespLR_mouse.midButton,secondVoiceRespLR_mouse.rightButton,secondVoiceRespLR_mouse.started,secondVoiceRespLR_mouse.stopped,prodInstr_text.started,prodInstr_text.stopped,prodInstr_mouse.x,prodInstr_mouse.y,prodInstr_mouse.leftButton,prodInstr_mouse.midButton,prodInstr_mouse.rightButton,prodInstr_mouse.started,prodInstr_mouse.stopped,prodNom_sound.started,prodNom_sound.stopped,prodNom_image.started,prodNom_image.stopped,prodNom_mouse.x,prodNom_mouse.y,prodNom_mouse.leftButton,prodNom_mouse.midButton,prodNom_mouse.rightButton,prodNom_mouse.started,prodNom_mouse.stopped,ISI_prod.started,ISI_prod.stopped,prodQuestion_sound.started,prodQuestion_sound.stopped,prodQuestion_image.started,prodQuestion_image.stopped,prodQuestion_mouse.x,prodQuestion_mouse.y,prodQuestion_mouse.leftButton,prodQuestion_mouse.midButton,prodQuestion_mouse.rightButton,prodQuestion_mouse.started,prodQuestion_mouse.stopped,prodAnswer_key.keys,prodAnswer_key.rt,prodAnswer_key.started,prodAnswer_key.stopped,prodAnswer_mic.filename,prodAnswer_mic.started,prodAnswer_mic.stopped,prodAnswer_text.started,prodAnswer_text.stopped,prodAnswer_image.started,prodAnswer_image.stopped,prodAnswer_mouse.x,prodAnswer_mouse.y,prodAnswer_mouse.leftButton,prodAnswer_mouse.midButton,prodAnswer_mouse.rightButton,prodAnswer_mouse.started,prodAnswer_mouse.stopped,prodFeedback_sound.started,prodFeedback_sound.stopped,prodFeedback_image.started,prodFeedback_image.stopped,prodFeedback_mouse.x,prodFeedback_mouse.y,prodFeedback_mouse.leftButton,prodFeedback_mouse.midButton,prodFeedback_mouse.rightButton,prodFeedback_mouse.started,prodFeedback_mouse.stopped,prodAnswerSecond_key.keys,prodAnswerSecond_key.rt,prodAnswerSecond_key.started,prodAnswerSecond_key.stopped,prodAnswerSecond_mic.filename,prodAnswerSecond_mic.started,prodAnswerSecond_mic.stopped,prodAnswerSecond_text.started,prodAnswerSecond_text.stopped,prodAnswerSecond_image.started,prodAnswerSecond_image.stopped,prodAnswerSecond_mouse.x,prodAnswerSecond_mouse.y,prodAnswerSecond_mouse.leftButton,prodAnswerSecond_mouse.midButton,prodAnswerSecond_mouse.rightButton,prodAnswerSecond_mouse.started,prodAnswerSecond_mouse.stopped,vocabInstr_text.started,vocabInstr_text.stopped,vocabInstr_mouse.x,vocabInstr_mouse.y,vocabInstr_mouse.leftButton,vocabInstr_mouse.midButton,vocabInstr_mouse.rightButton,vocabInstr_mouse.started,vocabInstr_mouse.stopped,vocabAnswer_key.keys,vocabAnswer_key.started,vocabAnswer_key.stopped,vocabAnswer_mic.filename,vocabAnswer_mic.started,vocabAnswer_mic.stopped,vocabAnswer_text.started,vocabAnswer_text.stopped,vocabAnswer_image.started,vocabAnswer_image.stopped,vocabAnswer_mouse.x,vocabAnswer_mouse.y,vocabAnswer_mouse.leftButton,vocabAnswer_mouse.midButton,vocabAnswer_mouse.rightButton,vocabAnswer_mouse.started,vocabAnswer_mouse.stopped,ISI_vocab.started,ISI_vocab.stopped,endThanks_text.started,endThanks_text.stopped,endThanks_key.keys,endThanks_key.rt,endThanks_key.started,endThanks_key.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D32,2,2,D,D32,D32ekmekBread,k,9,LR1,,,DAT,NONE,SING,PLUR,the goat is going to the breads,keçi ekmek-ler-e gidiyor,breads,ekmek,ekmeklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,,ImageFiles/DDatNoneSingPlur/D32ekmekBread.png,,,,,,,,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9030140999821,None,894.9030140999821,None,899.9012390999706,None,-0.5078125,-0.43359375,1,0,0,7.508183400030248,None,0.0066989000188186765,None,q,4.142718899995089,904.7661198999849,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\firstVoiceRespLR_mic-1572899393.752.wav,0.5133802000200376,None,904.7661198999849,None,904.7661198999849,None,-0.271875,-0.4296875,1,0,0,7.510903800022788,None,912.4300319000031,None,912.4300319000031,None,-0.271875,-0.4296875,1,0,0,2.0103334999876097,None,q,3.7216072999872267,917.3949051999953,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\secondVoiceRespLR_mic-1572899406.381.wav,0.5139212000067346,None,917.3949051999953,None,917.3949051999953,None,-0.3296875,-0.45703125,1,0,0,7.511383700009901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.5089817999979,None,0.0703125,-0.484375,1,0,0,1.5600002370774746e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E09,3,2,E,E09,E09makaraSpoolofThread,a,2,Res1a,,,ABL,NONE,SING,PLUR,the goat is going to coming from the spools of thread,keçi makara-lar-dan geliyor,spools of thread,makara,makaralardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A09,ImageFiles/ANomSing/A09makaraSpoolofThread.png,ImageFiles/EAblNoneSingPlur/E09makaraSpoolofThread.png,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.420727299992,None,984.420727299992,None,-0.025,-0.376953125,1,0,0,1.0115490999887697,None,0.02831909997621551,None,987.1197428999585,None,987.1197428999585,None,-0.290625,-0.498046875,1,0,0,2.012317200016696,None,q,5.169620100001339,992.0346289000008,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899480.020.wav,0.5129974999581464,None,992.0346289000008,None,992.0346289000008,None,0.29375,-0.123046875,1,0,0,7.5104920999729075,None,1001.1646920999628,None,1001.1646920999628,None,-0.2953125,-0.10546875,1,0,0,2.0101766000152566,None,q,4.668627200007904,1006.0795609999914,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899494.065.wav,0.5128718000487424,None,1006.0795609999914,None,1006.0795609999914,None,-0.3328125,-0.001953125,1,0,0,7.51034110004548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F02,3,3,F,F02,F02inekCow,k,9,PT1,,,DAT,NONE,PLUR,SING,the goats are going to the cow,keçi-ler ineğ-e gidiyor,cow,inek,ineğe,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A02,ImageFiles/ANomSing/A02inekCow.png,ImageFiles/FDatNonePlurSing/F02inekCow.png,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.9267604000052,None,1013.9267604000052,None,-0.3640625,-0.083984375,1,0,0,1.009414799977094,None,0.014157600002363324,None,1015.8093944999855,None,1015.8093944999855,None,-0.3359375,-0.08984375,1,0,0,2.0135637000203133,None,q,4.918540499988012,1020.5576462000026,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899509.543.wav,0.5141850999789312,None,1020.5576462000026,None,1020.5576462000026,None,-0.334375,-0.2265625,1,0,0,7.511654899979476,None,1028.5547667999635,None,1028.5547667999635,None,-0.359375,-0.20703125,1,0,0,2.0108144999830984,None,q,4.0915533999796025,1032.9365090999636,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899521.922.wav,0.513187900010962,None,1032.9365090999636,None,1032.9365090999636,None,-0.315625,-0.380859375,1,0,0,7.510662300046533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E11,3,2,E,E11,E11pusulaCompass,a,2,PT1,,,ABL,NONE,SING,PLUR,the goat is coming from the compasses,keçi pusula-lar-dan geliyor,compasses,pusula,pusulalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A11,ImageFiles/ANomSing/A11pusulaCompass.png,ImageFiles/EAblNoneSingPlur/E11pusulaCompass.png,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.8003251999617,None,1040.8003251999617,None,-0.2796875,-0.216796875,1,0,0,1.0103342999937013,None,0.04042879998451099,None,1042.8496130999993,None,1042.8496130999993,None,-0.2359375,-0.25390625,1,0,0,2.0133452999871224,None,q,3.957307300006505,1047.4146237999666,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899536.401.wav,0.5139187999884598,None,1047.4146237999666,None,1047.4146237999666,None,0.0375,-0.3671875,1,0,0,7.511353400012013,None,1055.4450533000054,None,1055.4450533000054,None,-0.34375,-0.53125,1,0,0,2.0112344999797642,None,q,4.969385700009298,1060.226692199998,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899548.212.wav,0.5137817999930121,None,1060.226692199998,None,1060.226692199998,None,-0.3328125,-0.4375,1,0,0,7.5112814999883994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F32,3,3,F,F32,F32ekmekBread,k,9,PT1,,,DAT,NONE,PLUR,SING,the goats are going to the bread,keçi-ler ekmeğ-e gidiyor,bread,ekmek,ekmeğe,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A32,ImageFiles/ANomSing/A32ekmekBread.png,ImageFiles/FDatNonePlurSing/F32ekmekBread.png,,,,,,,,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.0901231999742,None,1069.0901231999742,None,-0.3328125,-0.4375,1,0,0,1.0106858999934047,None,0.037263100035488605,None,1070.9061481999815,None,1070.9061481999815,None,-0.3328125,-0.4375,1,0,0,2.0129061000188813,None,q,5.6442078000400215,1075.8876637999783,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899564.874.wav,0.5129758000257425,None,1075.8876637999783,None,1075.8876637999783,None,-0.29375,-0.44140625,1,0,0,7.510425899992697,None,1083.7348319999874,None,1083.7348319999874,None,-0.390625,-0.5078125,1,0,0,2.0105826999642886,None,q,5.5465624000062235,1088.0332806999795,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899576.019.wav,0.5138843000167981,None,1088.0332806999795,None,1088.0332806999795,None,-0.3234375,-0.486328125,1,0,0,7.511357000039425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D28,3,2,D,D28,D28vidaScrew,a,2,PT1,,,DAT,NONE,SING,PLUR,the goat is going to the screws,keçi vida-lar-a gidiyor,screws,vida,vidalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A28,ImageFiles/ANomSing/A28vidaScrew.png,ImageFiles/DDatNoneSingPlur/D28vidaScrew.png,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.6968308999785,None,1096.6968308999785,None,-0.3234375,-0.486328125,1,0,0,1.0100391000160016,None,0.03680800000438467,None,1098.8127350999857,None,1098.8127350999857,None,-0.4734375,-0.48046875,1,0,0,2.01291690004291,None,q,8.65593299997272,1103.0278320999932,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899591.013.wav,0.5139753999537788,None,1103.0278320999932,None,1103.0278320999932,None,-0.1625,-0.544921875,1,0,0,7.511444899952039,None,1114.323796199984,None,1114.323796199984,None,-0.1859375,-0.44921875,1,0,0,2.011169000004884,None,q,4.198783700005151,1118.388981600001,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899607.375.wav,0.5141764000291005,None,1118.388981600001,None,1118.388981600001,None,-0.1421875,-0.404296875,1,0,0,7.511744600022212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F11,3,3,F,F11,F11pusulaCompass,a,2,PT1,,,DAT,NONE,PLUR,SING,the goats are going to the compass,keçi-ler pusula-ya gidiyor,compass,pusula,pusulaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A11,ImageFiles/ANomSing/A11pusulaCompass.png,ImageFiles/FDatNonePlurSing/F11pusulaCompass.png,,,,,,,,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.9195756000117,None,1125.9195756000117,None,-0.0890625,-0.359375,1,0,0,1.0110393000068143,None,0.001324599958024919,None,1128.2020398000022,None,1128.2020398000022,None,-0.0890625,-0.359375,1,0,0,2.0125849000178277,None,q,5.632777700026054,1133.266912699968,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899621.253.wav,0.5133610999910161,None,1133.266912699968,None,1133.266912699968,None,-0.0890625,-0.359375,1,0,0,7.510844700038433,None,1141.4972954000114,None,1141.4972954000114,None,-0.0890625,-0.359375,1,0,0,2.010640799999237,None,q,4.379988000029698,1146.0956066999934,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899634.082.wav,0.5139845000230707,None,1146.0956066999934,None,1146.0956066999934,None,-0.0515625,-0.341796875,1,0,0,7.51145930000348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F03,3,3,F,F03,F03arabaCar,a,2,Res1a,,,DAT,NONE,PLUR,SING,the goats are going to the car,keçi-ler araba-ya gidiyor,car,araba,arabaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A03,ImageFiles/ANomSing/A03arabaCar.png,ImageFiles/FDatNonePlurSing/F03arabaCar.png,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.826177299954,None,1153.826177299954,None,-0.4453125,-0.4921875,1,0,0,1.011050300032366,None,0.0407751000020653,None,1155.7754717000062,None,1155.7754717000062,None,-0.325,-0.201171875,1,0,0,2.012624400027562,None,q,5.512550300045405,1160.7070105999592,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899649.693.wav,0.513258200022392,None,1160.7070105999592,None,1160.7070105999592,None,-0.1015625,-0.3125,1,0,0,7.510755099996459,None,1169.0540002000052,None,1169.0540002000052,None,-0.2421875,-0.41796875,1,0,0,2.009311300003901,None,q,5.112529999983963,1173.818940999976,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899662.805.wav,0.5137176000280306,None,1173.818940999976,None,1173.818940999976,None,-0.190625,-0.470703125,1,0,0,7.5111807999783196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G08,3,3,G,G08,G08kasaSafe,a,2,PT1,,,ABL,NONE,PLUR,SING,the goats are coming from the safe,keçi-ler kasa-dan geliyor,Safe,kasa,kasadan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A08,ImageFiles/ANomSing/A08kasaSafe.png,ImageFiles/GAblNonePlurSing/G08kasaSafe.png,,,,,,,,,,,,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.582779199991,None,1181.582779199991,None,-0.190625,-0.4296875,1,0,0,1.0107498999568634,None,0.006203499971888959,None,1183.8986088999663,None,1183.8986088999663,None,-0.1875,-0.431640625,1,0,0,2.0126393999671564,None,q,5.5890860999934375,1188.4303047999856,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899677.415.wav,0.5138258999795653,None,1188.4303047999856,None,1188.4303047999856,None,-0.1859375,-0.431640625,1,0,0,7.511338000011165,None,1196.1108701999765,None,1196.1108701999765,None,-0.1859375,-0.431640625,1,0,0,2.0104811000055633,None,q,4.372346499993,1200.9590794999967,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899689.945.wav,0.5132243999978527,None,1200.9590794999967,None,1200.9590794999967,None,-0.0546875,-0.427734375,1,0,0,7.510623000038322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
